acno,accession,cultivar_name,sd_moved,sd_new,e_locality,cmt,sd_unique,site,ivt,whynull,origin_country,origin_province,origin_city,collector,breeder,loc1,loc2,loc3,loc4,location_field,location_greenhouse,distribute,status,alive,statcmt,plant_type,taxno,sitecmt,acp,e_pedigree,e_genus,e_species,e_subspecies,e_habita,e_cmt,e_quant,e_units,e_cform,e_plants_collected,e_released,e_datefmt,e_lath,e_latd,e_latm,e_lonh,e_lond,e_lonm,e_lons,e_lats,e_elev,family,e_breeder_or_collector,m_transfer_history,e_origin_institute,e_origin_address1,e_origin_address2,e_origin_postal_code,e_date_collected,acimpt,uniform
103335,MAL0773,Tony,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,M. baccata x McMahon White,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102945,MAL0774,Lanark Greening,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102718,MAL0775,Braeburn,FALSE,FALSE,,,FALSE,CCG,PL,,NZ,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,likely Lady Hamilton x O.P. sdlg,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103156,MAL0776,Ottawa-591,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,49-121E (complex parentage) x McIntosh,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103057,MAL0777,McIntosh Hartenhof,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,FALSE,IPR,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103258,MAL0778,Shamrock,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh 10C-843-1 (irradiated McIntosh) x Starkspur Golden Delicious,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102838,MAL0779,Goodland,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Patten Greening seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102760,MAL0780,Crab 4,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103322,MAL0781,McIntosh Sweet,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Lawyer x McIntosh,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102662,MAL0782,McIntosh Acey,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102813,MAL0783,Galton,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Northern Spy seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102944,MAL0784,Laking,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,possibly a seedling of King,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103133,MAL0785,Oberle,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,unknown,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102678,MAL0786,Antonovka Polutorafuntovaya,FALSE,FALSE,,,FALSE,CCG,PL,,FSR,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,probably a sport of Antonovka,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103078,MAL0787,Melbac,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103277,MAL0788,SJM 59 92-1017,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Osman x Heyer 12,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103275,MAL0789,SJM 50 92-1016,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F C Wedge,,,,C Wedge,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103269,MAL0790,SJM 180 92-1022,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.26,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103272,MAL0791,SJM 35 92-1014,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103268,MAL0792,SJM 167 92-1021,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.26,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103266,MAL0793,SJM 118 92-1018,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.26,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103270,MAL0794,SJM 188 92-1025,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.26,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103274,MAL0795,SJM 45 92-1015,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103276,MAL0796,SJM 50 92-1019,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103950,MAL0796b,SJM 150 92-1019,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103267,MAL0797,SJM 15 92-1012,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103271,MAL0798,SJM 26 92-1013,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,M. baccata 'Nertchinsk' x M.9,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
102830,MAL0799,Golden Delicious,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,chance seedling possibly of Grimes Golden,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102959,MAL0800,Lord Lambourne,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,James Grieve x Worcester Pearmain,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103104,MAL0801,Newtown,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102832,MAL0802,Golden Delicious,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,chance seedling possibly of Grimes Golden,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103212,MAL0804,Red Gravenstein,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,bud sport of Gravenstein,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102895,MAL0805,Jubilee,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CAN,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,McIntosh x Grimes Golden,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103046,MAL0807,McIntosh,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103210,MAL0808,Red Delicious,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103105,MAL0809,Newtown,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103045,MAL0810,McIntosh,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102809,MAL0811,Fuji Red Sport Nagano 1,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102831,MAL0812,Golden Delicious,FALSE,FALSE,,,FALSE,INACTIVE,PL,,USA,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,chance seedling possibly of Grimes Golden,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102839,MAL0813,Granny Smith,FALSE,FALSE,,,FALSE,INACTIVE,PL,,Australia,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,French Crab O.P.,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103211,MAL0814,Red Delicious - Thorough,FALSE,FALSE,,,FALSE,INACTIVE,PL,,,,,,,,,,,,,FALSE,IPR,FALSE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102897,MAL0816,Jumbo Orin,FALSE,FALSE,,,FALSE,CCG,PL,,JAP,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103137,MAL0817,Orin,FALSE,FALSE,,,FALSE,CCG,PL,,JAP,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Golden Delicious x Indo,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103088,MAL0818,Montreal Beauty,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,a clone of M. xadstringens (M. baccata x M. pumila),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103141,MAL0819,Ottawa,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,seedling of Swayzie,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102887,MAL0820,Janssen's Seedling,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103292,MAL0821,SRM #16,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103293,MAL0822,SRM #18,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103296,MAL0823,SRM #31,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103297,MAL0824,SRM #34,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103298,MAL0825,SRM #35,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103299,MAL0826,SRM #79,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR & LOW,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103300,MAL0827,SRM #95,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103291,MAL0828,SRM #123,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,,,,Main D,,FALSE,IPR & LOW,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103294,MAL0829,SRM #184,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103295,MAL0830,SRM #218,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main D,F C Wedge,,,Main D & C Wedge,,FALSE,IPR,TRUE,,Apple,104681,,CN,Ottawa 3 x M. robusta 5,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
102869,MAL0831,Heyer #2,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102943,MAL0832,Lakeland,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Malinda seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103056,MAL0833,McIntosh Hamilton Smith,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103070,MAL0834,McIntosh Witzke,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103091,MAL0835,Morden 360,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Wealthy x Melba,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102974,MAL0836,Gracilis,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CHI,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23219,,CN,collected 1910 from northern China,Malus,baccata,,,,,,,,,,,,,,,,,,,Rosacae,C,,,,,,,,
102994,MAL0837,M. fusca 'Sneider',FALSE,FALSE,,,FALSE,CCG,PL,,,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,23239,,CN,,Malus,fusca,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103005,MAL0838,M. ioensis 'Mercer',FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23246,,CN,,Malus,ioensis,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103031,MAL0839,,FALSE,FALSE,,,FALSE,CCG,PL,,USA,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,23277,crabapple,CN,M. ioensis x M. pumila,Malus,X soulardii,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103024,MAL0840,,FALSE,FALSE,,,FALSE,INACTIVE,PL,,CHI,,,,,,,,,,,FALSE,NO-ACC,FALSE,,Apple,23284,,CN,"seed from China to Arnold Arboretum, closely related to M. toringoides",Malus,transitoria,,,,,,,,,,,,,,,,,,,Rosacae,,,,,,,,,
103134,MAL0841,Oliver,FALSE,FALSE,,,FALSE,INACTIVE,PL,EXPIRED,CAN,,,,,F Main C,,,,Main C,,FALSE,NO-ACC,FALSE,,Apple,104681,,CN,chance seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103146,MAL0842,Ottawa-322,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103149,MAL0843,Ottawa 522,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Melba(Platts) x R6 T68  (complex parentage),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103151,MAL0844,Ottawa-541,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,McIntosh x Dg22-81 (complex parentage),Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103179,MAL0845,Petrel,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Shiawassee seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103181,MAL0846,Pink Beauty,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,hybrid of M. baccata,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103184,MAL0847,Pioneer 20,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103198,MAL0848,QAS 11,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102705,MAL0849,Belmac,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,O-521 (Melba x PRI 11-151) x Spartan,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103199,MAL0850,QAS 3,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103200,MAL0851,QAS 4,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103201,MAL0852,QAS 7,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103218,MAL0853,Redwin Spy,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,bud mutation of Northern Spy,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103309,MAL0854,Stirling,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,O.P. Yellow Newtown seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103328,MAL0855,Tasty,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
103346,MAL0856,V.1,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103347,MAL0857,V.2,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103348,MAL0858,V.3,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR & LOW,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103349,MAL0859,V.4,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103350,MAL0860,V.5,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR & LOW,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103351,MAL0861,V.6,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103352,MAL0862,V.7,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,FALSE,IPR,TRUE,,Apple,104681,,CN,Kerr apple crab x ?,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,ROOTSTALK,
103364,MAL0863,Williams,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102692,MAL0864,Babine,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Field,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,a cross or sdlg. of M. baccata,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102701,MAL0865,Beforest,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,Forest seedling,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102733,MAL0866,Cardinal,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Affleck T5,,,,Affleck T5,,TRUE,AVAIL,TRUE,,apple,104681,crabapple,CN,seedling of M. arnoldiana,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
102778,MAL0867,Diana,FALSE,FALSE,,,FALSE,CCG,PL,,CAN,,,,,F Main C,,,,Main C,,TRUE,AVAIL,TRUE,,Apple,104681,,CN,,Malus,domestica,,,,,,,,,,,,,,,,,,,Rosacae,B,,,,,,,,
